produto_id,categoria,descricao,fornecedor,lote_minimo_compra,consumo_medio_4m,consumo_medio_6m,consumo_medio_12m,custo_aquisicao_unitario,custo_negociado_estimado,estoque_atual,prazo_reposicao_dias,nivel_servico_alvo,margem_alvo,proxima_revisao_contrato
PRODUTOS_LIMPEZA-00156,limpeza,Produto Limpeza 00156,Fornecedor_184,240,304.53,359.16,815.54,1389.14,1465.6,116,77,0.917,0.304,2026-10-30
PRODUTOS_LIMPEZA-00157,limpeza,Produto Limpeza 00157,Fornecedor_043,120,153.97,238.41,541.31,1006.29,1080.05,173,42,0.913,0.339,2026-06-11
PRODUTOS_LIMPEZA-00158,limpeza,Produto Limpeza 00158,Fornecedor_099,24,497.96,711.56,1478.27,613.57,573.57,157,57,0.936,0.317,2027-03-18
PRODUTOS_LIMPEZA-00159,limpeza,Produto Limpeza 00159,Fornecedor_040,48,1003.67,1256.13,2116.84,904.71,1066.63,828,18,0.953,0.091,2026-10-11
PRODUTOS_LIMPEZA-00160,limpeza,Produto Limpeza 00160,Fornecedor_065,120,565.96,710.19,1269.93,1066.85,1094.87,564,76,0.974,0.119,2027-01-14
PRODUTOS_LIMPEZA-00161,limpeza,Produto Limpeza 00161,Fornecedor_127,12,323.01,454.85,856.43,1322.78,1266.57,119,77,0.969,0.162,2027-04-24
PRODUTOS_LIMPEZA-00162,limpeza,Produto Limpeza 00162,Fornecedor_217,48,397.15,639.09,1513.51,724.4,801.9,415,19,0.96,0.373,2026-07-26
PRODUTOS_LIMPEZA-00163,limpeza,Produto Limpeza 00163,Fornecedor_087,240,891.98,1338.85,2742.49,584.08,641.0,732,11,0.953,0.08,2027-04-26
PRODUTOS_LIMPEZA-00164,limpeza,Produto Limpeza 00164,Fornecedor_147,240,352.33,539.04,885.25,1316.82,1530.54,515,16,0.986,0.161,2027-02-08
PRODUTOS_LIMPEZA-00165,limpeza,Produto Limpeza 00165,Fornecedor_100,48,1083.82,1507.43,2907.92,1218.79,1106.88,734,44,0.93,0.157,2027-04-11
PRODUTOS_LIMPEZA-00166,limpeza,Produto Limpeza 00166,Fornecedor_044,240,1135.65,1648.11,3705.66,710.82,825.6,500,28,0.945,0.414,2026-11-04
PRODUTOS_LIMPEZA-00167,limpeza,Produto Limpeza 00167,Fornecedor_242,24,631.21,875.15,1539.33,1190.99,1292.84,250,37,0.939,0.341,2026-09-11
PRODUTOS_LIMPEZA-00168,limpeza,Produto Limpeza 00168,Fornecedor_061,480,627.28,761.07,1275.51,233.41,267.5,417,45,0.911,0.166,2026-05-24
PRODUTOS_LIMPEZA-00169,limpeza,Produto Limpeza 00169,Fornecedor_169,24,510.3,827.13,1584.17,1284.9,1174.33,31,34,0.929,0.313,2026-05-05
PRODUTOS_LIMPEZA-00170,limpeza,Produto Limpeza 00170,Fornecedor_139,480,826.51,1145.13,2502.78,593.31,600.28,65,76,0.953,0.154,2027-04-25
PRODUTOS_LIMPEZA-00171,limpeza,Produto Limpeza 00171,Fornecedor_029,480,366.51,522.25,1218.23,350.75,335.4,504,89,0.924,0.374,2026-08-19
PRODUTOS_LIMPEZA-00172,limpeza,Produto Limpeza 00172,Fornecedor_059,24,1023.63,1581.16,3434.63,1101.17,1223.69,654,34,0.911,0.161,2026-11-30
PRODUTOS_LIMPEZA-00173,limpeza,Produto Limpeza 00173,Fornecedor_076,24,564.8,803.6,1659.03,25.19,28.91,231,53,0.982,0.279,2026-05-19
PRODUTOS_LIMPEZA-00174,limpeza,Produto Limpeza 00174,Fornecedor_215,120,119.11,160.0,257.17,651.18,654.84,205,48,0.977,0.14,2027-03-17
PRODUTOS_LIMPEZA-00175,limpeza,Produto Limpeza 00175,Fornecedor_156,720,169.05,287.35,518.49,1333.34,1332.38,311,40,0.922,0.12,2027-03-15
PRODUTOS_LIMPEZA-00176,limpeza,Produto Limpeza 00176,Fornecedor_060,48,1069.53,1265.07,3032.54,1369.37,1260.96,935,73,0.95,0.154,2026-07-24
PRODUTOS_LIMPEZA-00177,limpeza,Produto Limpeza 00177,Fornecedor_116,120,897.64,1357.96,2558.51,1200.99,1340.6,722,67,0.927,0.21,2026-05-30
PRODUTOS_LIMPEZA-00178,limpeza,Produto Limpeza 00178,Fornecedor_135,12,366.96,511.94,841.19,622.69,561.87,298,13,0.92,0.152,2026-05-02
PRODUTOS_LIMPEZA-00179,limpeza,Produto Limpeza 00179,Fornecedor_100,240,393.07,660.67,1573.52,1378.61,1610.78,248,16,0.917,0.416,2026-10-05
PRODUTOS_LIMPEZA-00180,limpeza,Produto Limpeza 00180,Fornecedor_250,120,490.58,592.99,1314.37,877.88,996.43,67,11,0.945,0.155,2026-09-19
PRODUTOS_LIMPEZA-00181,limpeza,Produto Limpeza 00181,Fornecedor_048,12,861.81,1048.68,2362.31,754.58,821.55,177,76,0.963,0.273,2027-02-15
PRODUTOS_LIMPEZA-00182,limpeza,Produto Limpeza 00182,Fornecedor_189,6,999.16,1299.39,2497.39,994.55,924.7,576,21,0.962,0.299,2027-01-26
PRODUTOS_LIMPEZA-00183,limpeza,Produto Limpeza 00183,Fornecedor_113,96,284.24,477.16,1011.83,1344.15,1343.15,312,52,0.957,0.12,2026-12-24
PRODUTOS_LIMPEZA-00184,limpeza,Produto Limpeza 00184,Fornecedor_138,12,668.21,861.68,1977.27,272.13,298.51,346,79,0.968,0.241,2026-12-18
PRODUTOS_LIMPEZA-00185,limpeza,Produto Limpeza 00185,Fornecedor_241,120,661.28,1035.61,2208.94,1424.0,1468.69,779,48,0.923,0.373,2026-05-23
PRODUTOS_LIMPEZA-00186,limpeza,Produto Limpeza 00186,Fornecedor_018,96,45.86,65.55,150.36,293.5,280.21,11,26,0.929,0.394,2026-06-01
PRODUTOS_LIMPEZA-00187,limpeza,Produto Limpeza 00187,Fornecedor_212,240,994.38,1352.67,2630.6,95.34,94.45,1164,28,0.924,0.323,2026-07-28
PRODUTOS_LIMPEZA-00188,limpeza,Produto Limpeza 00188,Fornecedor_199,240,717.36,1115.35,2577.68,590.53,644.19,713,76,0.917,0.391,2026-06-30
PRODUTOS_LIMPEZA-00189,limpeza,Produto Limpeza 00189,Fornecedor_222,720,1161.6,1789.18,4110.74,1427.55,1284.45,1611,79,0.914,0.235,2026-12-09
PRODUTOS_LIMPEZA-00190,limpeza,Produto Limpeza 00190,Fornecedor_028,720,484.98,634.9,1397.08,660.71,684.37,899,14,0.901,0.237,2026-12-07
PRODUTOS_LIMPEZA-00191,limpeza,Produto Limpeza 00191,Fornecedor_211,720,627.18,744.53,1395.88,14.8,16.64,875,38,0.964,0.265,2026-12-05
PRODUTOS_LIMPEZA-00192,limpeza,Produto Limpeza 00192,Fornecedor_053,12,944.81,1353.9,3062.64,1410.77,1344.72,127,64,0.973,0.205,2026-05-11
PRODUTOS_LIMPEZA-00193,limpeza,Produto Limpeza 00193,Fornecedor_055,48,253.25,343.24,716.91,258.96,253.08,208,82,0.941,0.133,2026-05-11
PRODUTOS_LIMPEZA-00194,limpeza,Produto Limpeza 00194,Fornecedor_176,240,55.09,77.71,179.47,635.59,672.07,11,18,0.96,0.137,2026-10-26
PRODUTOS_LIMPEZA-00195,limpeza,Produto Limpeza 00195,Fornecedor_059,6,556.05,927.97,1701.69,29.69,32.91,92,17,0.962,0.21,2026-07-07
PRODUTOS_LIMPEZA-00196,limpeza,Produto Limpeza 00196,Fornecedor_020,720,242.3,395.1,659.93,1270.9,1393.17,874,18,0.928,0.266,2027-01-14
PRODUTOS_LIMPEZA-00197,limpeza,Produto Limpeza 00197,Fornecedor_069,6,1086.66,1272.9,2179.6,134.36,131.43,1090,90,0.944,0.173,2026-07-15
PRODUTOS_LIMPEZA-00198,limpeza,Produto Limpeza 00198,Fornecedor_080,12,480.35,578.47,1119.8,1150.41,1347.48,247,65,0.941,0.336,2027-02-26
PRODUTOS_LIMPEZA-00199,limpeza,Produto Limpeza 00199,Fornecedor_232,6,1081.21,1479.61,2778.54,1205.7,1146.55,1189,88,0.967,0.145,2026-08-26
PRODUTOS_LIMPEZA-00200,limpeza,Produto Limpeza 00200,Fornecedor_156,240,457.23,659.84,1220.67,1383.15,1593.41,620,44,0.953,0.336,2026-06-19
PRODUTOS_LIMPEZA-00201,limpeza,Produto Limpeza 00201,Fornecedor_005,720,994.3,1422.48,2386.02,1069.86,1207.71,1687,73,0.932,0.416,2026-09-07
PRODUTOS_LIMPEZA-00202,limpeza,Produto Limpeza 00202,Fornecedor_201,48,144.51,177.81,304.34,1494.39,1446.49,167,72,0.901,0.233,2026-05-29
PRODUTOS_LIMPEZA-00203,limpeza,Produto Limpeza 00203,Fornecedor_233,6,352.6,406.02,831.2,29.26,26.19,204,14,0.902,0.263,2026-05-02
PRODUTOS_LIMPEZA-00204,limpeza,Produto Limpeza 00204,Fornecedor_136,240,973.44,1457.6,3062.89,1217.72,1095.38,946,17,0.964,0.201,2026-10-15
PRODUTOS_LIMPEZA-00205,limpeza,Produto Limpeza 00205,Fornecedor_137,480,409.14,590.73,1014.95,1378.13,1419.86,593,65,0.901,0.371,2026-05-16
PRODUTOS_LIMPEZA-00206,limpeza,Produto Limpeza 00206,Fornecedor_033,240,118.99,188.78,392.94,1415.04,1623.5,366,52,0.985,0.34,2026-10-17
PRODUTOS_LIMPEZA-00207,limpeza,Produto Limpeza 00207,Fornecedor_165,6,186.28,220.75,426.64,1478.79,1573.37,193,73,0.987,0.221,2026-07-30
PRODUTOS_LIMPEZA-00208,limpeza,Produto Limpeza 00208,Fornecedor_219,720,220.34,326.61,669.67,451.07,416.03,871,52,0.963,0.327,2026-10-05
PRODUTOS_LIMPEZA-00209,limpeza,Produto Limpeza 00209,Fornecedor_097,120,359.23,576.88,994.87,1139.02,1175.81,63,80,0.946,0.262,2026-08-17
PRODUTOS_LIMPEZA-00210,limpeza,Produto Limpeza 00210,Fornecedor_249,48,340.4,441.63,926.57,362.64,347.88,204,74,0.974,0.373,2026-07-22
PRODUTOS_LIMPEZA-00211,limpeza,Produto Limpeza 00211,Fornecedor_027,480,663.68,764.28,1766.01,566.17,666.26,205,26,0.972,0.219,2026-12-19
PRODUTOS_LIMPEZA-00212,limpeza,Produto Limpeza 00212,Fornecedor_098,48,1015.8,1193.91,2412.89,864.58,901.69,387,83,0.984,0.25,2026-06-08
PRODUTOS_LIMPEZA-00213,limpeza,Produto Limpeza 00213,Fornecedor_178,24,258.74,388.5,797.1,20.04,17.91,155,35,0.927,0.087,2026-09-14
PRODUTOS_LIMPEZA-00214,limpeza,Produto Limpeza 00214,Fornecedor_157,96,66.82,112.29,236.4,1072.86,1147.26,1,35,0.905,0.292,2026-09-26
PRODUTOS_LIMPEZA-00215,limpeza,Produto Limpeza 00215,Fornecedor_183,24,1063.91,1361.79,2401.3,1115.62,1256.72,130,49,0.925,0.364,2026-07-07
PRODUTOS_LIMPEZA-00216,limpeza,Produto Limpeza 00216,Fornecedor_103,48,368.16,530.28,1096.59,738.92,847.7,263,33,0.982,0.177,2027-04-09
PRODUTOS_LIMPEZA-00217,limpeza,Produto Limpeza 00217,Fornecedor_046,12,1114.03,1838.54,3007.0,354.44,395.87,787,11,0.947,0.379,2026-11-07
PRODUTOS_LIMPEZA-00218,limpeza,Produto Limpeza 00218,Fornecedor_147,480,831.93,1314.21,2969.4,917.75,923.59,1262,10,0.969,0.114,2026-11-26
PRODUTOS_LIMPEZA-00219,limpeza,Produto Limpeza 00219,Fornecedor_186,24,1054.07,1393.9,2690.39,1130.73,1253.93,756,34,0.963,0.242,2027-01-09
PRODUTOS_LIMPEZA-00220,limpeza,Produto Limpeza 00220,Fornecedor_214,48,1117.9,1643.52,2760.15,159.85,151.36,204,42,0.98,0.357,2027-02-21
PRODUTOS_LIMPEZA-00221,limpeza,Produto Limpeza 00221,Fornecedor_029,720,1123.29,1793.92,3130.71,1073.39,1220.35,506,89,0.953,0.344,2027-01-12
PRODUTOS_LIMPEZA-00222,limpeza,Produto Limpeza 00222,Fornecedor_155,48,213.41,322.22,673.31,1248.42,1387.85,183,71,0.961,0.226,2026-05-03
PRODUTOS_LIMPEZA-00223,limpeza,Produto Limpeza 00223,Fornecedor_171,480,1184.62,1928.32,3137.14,832.62,800.99,1309,14,0.959,0.128,2027-04-03
PRODUTOS_LIMPEZA-00224,limpeza,Produto Limpeza 00224,Fornecedor_103,24,217.38,293.42,509.22,958.04,877.7,44,65,0.946,0.338,2026-05-16
PRODUTOS_LIMPEZA-00225,limpeza,Produto Limpeza 00225,Fornecedor_032,96,1061.86,1340.43,2968.54,461.03,477.36,111,75,0.918,0.347,2026-10-15
PRODUTOS_LIMPEZA-00226,limpeza,Produto Limpeza 00226,Fornecedor_073,96,1179.59,1749.53,4022.76,18.38,21.6,587,9,0.919,0.181,2026-10-05
PRODUTOS_LIMPEZA-00227,limpeza,Produto Limpeza 00227,Fornecedor_125,48,303.05,372.46,726.43,110.1,98.63,245,33,0.929,0.383,2027-02-05
PRODUTOS_LIMPEZA-00228,limpeza,Produto Limpeza 00228,Fornecedor_055,48,965.42,1141.74,2556.61,860.37,815.41,187,76,0.961,0.382,2026-06-14
PRODUTOS_LIMPEZA-00229,limpeza,Produto Limpeza 00229,Fornecedor_100,12,49.02,72.04,168.65,798.76,765.97,39,7,0.956,0.337,2026-10-10
PRODUTOS_LIMPEZA-00230,limpeza,Produto Limpeza 00230,Fornecedor_016,720,434.23,719.54,1360.83,461.52,542.15,268,83,0.953,0.251,2026-08-26
PRODUTOS_LIMPEZA-00231,limpeza,Produto Limpeza 00231,Fornecedor_107,720,397.16,469.53,901.76,381.28,425.48,440,39,0.977,0.274,2026-07-12
PRODUTOS_LIMPEZA-00232,limpeza,Produto Limpeza 00232,Fornecedor_121,24,96.9,163.56,312.91,792.01,776.76,120,69,0.909,0.37,2026-07-10
PRODUTOS_LIMPEZA-00233,limpeza,Produto Limpeza 00233,Fornecedor_066,240,637.31,934.98,2185.04,1424.34,1576.27,721,33,0.963,0.124,2027-01-02
PRODUTOS_LIMPEZA-00234,limpeza,Produto Limpeza 00234,Fornecedor_180,24,292.34,419.87,955.4,321.43,352.52,51,37,0.962,0.174,2026-12-04
PRODUTOS_LIMPEZA-00235,limpeza,Produto Limpeza 00235,Fornecedor_036,240,432.63,548.35,1008.12,923.21,1004.23,612,37,0.952,0.392,2027-01-16
PRODUTOS_LIMPEZA-00236,limpeza,Produto Limpeza 00236,Fornecedor_187,240,239.03,319.99,595.14,643.73,724.51,306,16,0.959,0.169,2026-12-02
PRODUTOS_LIMPEZA-00237,limpeza,Produto Limpeza 00237,Fornecedor_033,120,670.04,1103.72,1897.26,222.16,206.01,632,57,0.926,0.097,2026-07-14
PRODUTOS_LIMPEZA-00238,limpeza,Produto Limpeza 00238,Fornecedor_212,120,992.54,1317.91,3028.37,1341.85,1334.5,818,80,0.982,0.397,2026-06-11
PRODUTOS_LIMPEZA-00239,limpeza,Produto Limpeza 00239,Fornecedor_018,240,942.63,1343.25,2318.85,848.58,809.28,692,85,0.981,0.382,2026-10-07
PRODUTOS_LIMPEZA-00240,limpeza,Produto Limpeza 00240,Fornecedor_070,720,253.92,422.35,857.78,1369.57,1292.7,564,83,0.96,0.139,2026-08-26
PRODUTOS_LIMPEZA-00241,limpeza,Produto Limpeza 00241,Fornecedor_046,12,667.43,885.12,1825.35,689.99,640.31,426,43,0.962,0.091,2026-09-30
PRODUTOS_LIMPEZA-00242,limpeza,Produto Limpeza 00242,Fornecedor_152,120,971.63,1571.67,2863.43,977.04,987.19,470,65,0.957,0.084,2026-11-19
PRODUTOS_LIMPEZA-00243,limpeza,Produto Limpeza 00243,Fornecedor_062,720,365.1,470.53,1061.17,253.01,266.08,214,86,0.959,0.227,2027-04-04
PRODUTOS_LIMPEZA-00244,limpeza,Produto Limpeza 00244,Fornecedor_089,240,839.48,1042.05,2334.43,350.01,322.53,363,20,0.973,0.244,2026-05-21
PRODUTOS_LIMPEZA-00245,limpeza,Produto Limpeza 00245,Fornecedor_030,720,421.7,697.9,1557.91,37.89,42.33,872,45,0.936,0.184,2026-07-28
PRODUTOS_LIMPEZA-00246,limpeza,Produto Limpeza 00246,Fornecedor_097,48,297.46,456.66,948.58,906.29,1065.15,184,84,0.922,0.138,2026-07-19
PRODUTOS_LIMPEZA-00247,limpeza,Produto Limpeza 00247,Fornecedor_214,720,1122.82,1673.16,3028.83,554.61,510.18,782,60,0.969,0.381,2026-11-03
PRODUTOS_LIMPEZA-00248,limpeza,Produto Limpeza 00248,Fornecedor_102,720,917.72,1520.94,2943.89,272.45,256.48,1650,9,0.946,0.353,2027-03-04
PRODUTOS_LIMPEZA-00249,limpeza,Produto Limpeza 00249,Fornecedor_183,120,822.35,1067.03,2450.14,1073.03,1001.48,814,53,0.922,0.123,2026-06-07
PRODUTOS_LIMPEZA-00250,limpeza,Produto Limpeza 00250,Fornecedor_172,720,517.45,685.06,1630.31,686.21,641.89,427,8,0.983,0.253,2027-03-19
PRODUTOS_LIMPEZA-00251,limpeza,Produto Limpeza 00251,Fornecedor_166,720,246.99,297.96,482.72,1141.78,1132.79,120,9,0.922,0.372,2027-03-31
PRODUTOS_LIMPEZA-00252,limpeza,Produto Limpeza 00252,Fornecedor_050,720,1008.39,1236.32,2214.96,300.43,322.49,401,88,0.972,0.404,2026-06-01
PRODUTOS_LIMPEZA-00253,limpeza,Produto Limpeza 00253,Fornecedor_064,6,447.44,624.68,1153.52,805.16,722.4,241,54,0.987,0.266,2027-04-18
PRODUTOS_LIMPEZA-00254,limpeza,Produto Limpeza 00254,Fornecedor_078,720,517.71,798.81,1638.1,797.91,730.8,64,52,0.915,0.302,2026-09-18
PRODUTOS_LIMPEZA-00255,limpeza,Produto Limpeza 00255,Fornecedor_178,6,958.22,1460.83,2993.05,1446.42,1669.32,30,45,0.925,0.248,2026-05-18
PRODUTOS_LIMPEZA-00256,limpeza,Produto Limpeza 00256,Fornecedor_070,720,671.28,967.3,2199.18,706.98,722.13,1168,8,0.904,0.249,2026-11-12
PRODUTOS_LIMPEZA-00257,limpeza,Produto Limpeza 00257,Fornecedor_086,120,32.03,51.56,92.46,705.76,775.65,95,73,0.927,0.358,2026-05-20
PRODUTOS_LIMPEZA-00258,limpeza,Produto Limpeza 00258,Fornecedor_025,120,746.68,1255.61,2626.29,1286.91,1174.24,138,17,0.951,0.341,2026-05-25
PRODUTOS_LIMPEZA-00259,limpeza,Produto Limpeza 00259,Fornecedor_215,6,1116.51,1629.61,3716.3,1349.24,1492.89,201,77,0.989,0.164,2026-09-16
PRODUTOS_LIMPEZA-00260,limpeza,Produto Limpeza 00260,Fornecedor_202,6,180.14,251.64,546.64,507.89,543.62,77,23,0.904,0.226,2026-11-23
PRODUTOS_LIMPEZA-00261,limpeza,Produto Limpeza 00261,Fornecedor_245,24,495.31,683.37,1584.68,548.38,563.16,259,18,0.905,0.205,2027-03-12
PRODUTOS_LIMPEZA-00262,limpeza,Produto Limpeza 00262,Fornecedor_177,480,845.3,1188.88,2279.27,391.08,413.5,255,30,0.963,0.114,2027-02-16
PRODUTOS_LIMPEZA-00263,limpeza,Produto Limpeza 00263,Fornecedor_146,48,211.81,262.09,582.18,436.7,390.91,187,63,0.909,0.371,2027-01-18
PRODUTOS_LIMPEZA-00264,limpeza,Produto Limpeza 00264,Fornecedor_240,12,422.14,558.91,1339.59,497.23,447.59,104,51,0.933,0.181,2027-04-06
PRODUTOS_LIMPEZA-00265,limpeza,Produto Limpeza 00265,Fornecedor_037,720,1018.43,1513.07,3113.5,1221.72,1110.67,347,9,0.916,0.136,2027-01-07
PRODUTOS_LIMPEZA-00266,limpeza,Produto Limpeza 00266,Fornecedor_121,12,948.33,1355.06,2509.9,13.75,12.96,488,64,0.978,0.081,2026-09-08
PRODUTOS_LIMPEZA-00267,limpeza,Produto Limpeza 00267,Fornecedor_134,96,509.65,648.34,1098.65,544.07,546.74,284,15,0.94,0.156,2026-12-11
PRODUTOS_LIMPEZA-00268,limpeza,Produto Limpeza 00268,Fornecedor_022,48,987.63,1522.91,3104.73,1134.7,1227.73,573,30,0.925,0.303,2026-07-17
PRODUTOS_LIMPEZA-00269,limpeza,Produto Limpeza 00269,Fornecedor_238,12,535.72,837.73,1504.73,1200.23,1135.47,348,16,0.985,0.087,2027-04-04
PRODUTOS_LIMPEZA-00270,limpeza,Produto Limpeza 00270,Fornecedor_154,720,1127.34,1395.14,2330.05,742.87,709.38,1867,88,0.922,0.262,2027-01-08
PRODUTOS_LIMPEZA-00271,limpeza,Produto Limpeza 00271,Fornecedor_011,480,423.46,651.14,1054.77,857.86,873.84,807,58,0.951,0.258,2026-11-01
PRODUTOS_LIMPEZA-00272,limpeza,Produto Limpeza 00272,Fornecedor_029,6,890.59,1383.89,2323.41,784.1,842.33,942,26,0.939,0.096,2026-09-05
PRODUTOS_LIMPEZA-00273,limpeza,Produto Limpeza 00273,Fornecedor_202,720,36.24,58.79,136.09,698.34,687.99,145,41,0.988,0.384,2026-05-17
PRODUTOS_LIMPEZA-00274,limpeza,Produto Limpeza 00274,Fornecedor_249,48,868.04,1075.88,2141.55,1364.3,1361.54,820,89,0.914,0.236,2026-08-12
PRODUTOS_LIMPEZA-00275,limpeza,Produto Limpeza 00275,Fornecedor_103,240,809.5,1004.47,2007.5,208.79,196.6,612,68,0.918,0.147,2027-04-26
PRODUTOS_LIMPEZA-00276,limpeza,Produto Limpeza 00276,Fornecedor_103,6,142.52,194.3,412.19,1175.52,1255.01,137,83,0.97,0.247,2027-01-02
PRODUTOS_LIMPEZA-00277,limpeza,Produto Limpeza 00277,Fornecedor_040,240,1161.81,1498.96,3527.3,143.11,155.9,1241,69,0.982,0.115,2026-05-10
PRODUTOS_LIMPEZA-00278,limpeza,Produto Limpeza 00278,Fornecedor_214,48,340.95,409.9,875.73,1388.14,1549.18,169,62,0.97,0.084,2026-11-09
PRODUTOS_LIMPEZA-00279,limpeza,Produto Limpeza 00279,Fornecedor_050,120,294.4,345.9,780.39,887.48,953.53,66,40,0.983,0.183,2026-05-28
PRODUTOS_LIMPEZA-00280,limpeza,Produto Limpeza 00280,Fornecedor_002,120,855.94,1400.7,2974.73,581.6,667.01,628,64,0.959,0.354,2026-07-10
PRODUTOS_LIMPEZA-00281,limpeza,Produto Limpeza 00281,Fornecedor_075,480,682.44,1003.63,1844.05,399.7,364.41,239,25,0.927,0.319,2026-12-04
PRODUTOS_LIMPEZA-00282,limpeza,Produto Limpeza 00282,Fornecedor_109,480,211.23,267.81,630.08,249.89,288.88,611,69,0.923,0.18,2027-01-30
PRODUTOS_LIMPEZA-00283,limpeza,Produto Limpeza 00283,Fornecedor_192,120,1030.95,1477.84,2590.85,705.32,766.55,604,56,0.934,0.375,2026-10-07
PRODUTOS_LIMPEZA-00284,limpeza,Produto Limpeza 00284,Fornecedor_181,48,1091.69,1643.0,3168.05,1016.56,1104.65,1137,46,0.956,0.308,2026-09-27
PRODUTOS_LIMPEZA-00285,limpeza,Produto Limpeza 00285,Fornecedor_109,480,887.3,1139.26,2196.98,812.05,892.18,506,63,0.987,0.331,2026-05-14
PRODUTOS_LIMPEZA-00286,limpeza,Produto Limpeza 00286,Fornecedor_078,24,104.25,142.8,230.09,441.62,445.21,97,61,0.93,0.165,2026-06-24
PRODUTOS_LIMPEZA-00287,limpeza,Produto Limpeza 00287,Fornecedor_120,48,1147.5,1605.23,3399.85,373.31,389.49,975,15,0.932,0.254,2027-04-19
PRODUTOS_LIMPEZA-00288,limpeza,Produto Limpeza 00288,Fornecedor_001,120,293.12,439.92,990.02,1011.86,1192.46,290,33,0.97,0.202,2027-01-07
PRODUTOS_LIMPEZA-00289,limpeza,Produto Limpeza 00289,Fornecedor_091,120,966.44,1389.26,2906.66,1059.95,1139.53,358,58,0.906,0.381,2026-12-13
PRODUTOS_LIMPEZA-00290,limpeza,Produto Limpeza 00290,Fornecedor_025,240,899.61,1044.9,2402.64,54.6,55.95,352,86,0.953,0.205,2026-09-02
PRODUTOS_LIMPEZA-00291,limpeza,Produto Limpeza 00291,Fornecedor_128,24,487.93,583.44,974.1,397.67,382.67,3,83,0.918,0.381,2026-09-21
PRODUTOS_LIMPEZA-00292,limpeza,Produto Limpeza 00292,Fornecedor_166,480,744.68,947.89,1943.07,601.83,671.93,1074,60,0.939,0.154,2026-10-03
PRODUTOS_LIMPEZA-00293,limpeza,Produto Limpeza 00293,Fornecedor_227,720,690.36,1131.84,2680.33,100.63,96.28,525,37,0.921,0.237,2027-01-29
PRODUTOS_LIMPEZA-00294,limpeza,Produto Limpeza 00294,Fornecedor_217,240,707.53,887.35,1909.39,833.66,779.8,888,7,0.96,0.289,2026-12-04
PRODUTOS_LIMPEZA-00295,limpeza,Produto Limpeza 00295,Fornecedor_150,120,594.15,797.8,1423.34,505.42,454.68,765,30,0.972,0.314,2026-08-28
PRODUTOS_LIMPEZA-00296,limpeza,Produto Limpeza 00296,Fornecedor_175,240,235.19,316.17,534.6,474.76,479.7,347,10,0.957,0.381,2026-05-03
PRODUTOS_LIMPEZA-00297,limpeza,Produto Limpeza 00297,Fornecedor_091,24,961.82,1120.61,2262.14,1314.05,1487.59,916,19,0.973,0.36,2027-01-04
PRODUTOS_LIMPEZA-00298,limpeza,Produto Limpeza 00298,Fornecedor_061,48,196.07,309.9,576.98,771.03,808.1,60,13,0.986,0.415,2026-07-10
PRODUTOS_LIMPEZA-00299,limpeza,Produto Limpeza 00299,Fornecedor_112,120,594.93,926.72,2178.65,1484.63,1469.75,197,85,0.984,0.277,2026-06-30
PRODUTOS_LIMPEZA-00300,limpeza,Produto Limpeza 00300,Fornecedor_114,240,1140.52,1863.06,4347.56,1487.37,1594.21,534,45,0.958,0.288,2026-06-27
PRODUTOS_LIMPEZA-00301,limpeza,Produto Limpeza 00301,Fornecedor_142,120,156.81,202.9,418.12,180.15,174.05,32,22,0.906,0.413,2026-11-25
PRODUTOS_LIMPEZA-00302,limpeza,Produto Limpeza 00302,Fornecedor_042,96,788.75,1005.5,1897.08,873.61,925.18,913,71,0.988,0.398,2026-07-14
PRODUTOS_LIMPEZA-00303,limpeza,Produto Limpeza 00303,Fornecedor_058,6,1054.18,1597.01,3021.0,167.87,154.33,437,16,0.953,0.357,2026-08-01
PRODUTOS_LIMPEZA-00304,limpeza,Produto Limpeza 00304,Fornecedor_160,96,220.4,294.12,596.02,1464.34,1559.66,211,86,0.967,0.231,2026-12-23
PRODUTOS_LIMPEZA-00305,limpeza,Produto Limpeza 00305,Fornecedor_027,240,186.4,262.35,519.72,543.86,579.91,369,25,0.984,0.249,2026-08-09
PRODUTOS_LIMPEZA-00306,limpeza,Produto Limpeza 00306,Fornecedor_212,96,885.5,1120.47,2121.84,961.97,1024.77,567,88,0.949,0.275,2026-12-03
PRODUTOS_LIMPEZA-00307,limpeza,Produto Limpeza 00307,Fornecedor_169,240,303.23,472.9,839.58,1325.25,1194.96,274,65,0.953,0.141,2027-01-10
PRODUTOS_LIMPEZA-00308,limpeza,Produto Limpeza 00308,Fornecedor_088,480,606.64,987.07,1769.07,62.96,65.45,676,90,0.937,0.251,2027-01-26
PRODUTOS_LIMPEZA-00309,limpeza,Produto Limpeza 00309,Fornecedor_126,480,91.66,111.16,217.28,547.53,548.94,142,82,0.906,0.181,2026-11-10
PRODUTOS_LIMPEZA-00310,limpeza,Produto Limpeza 00310,Fornecedor_149,120,453.69,675.32,1406.03,532.57,487.45,338,25,0.942,0.329,2027-03-05
PRODUTOS_LIMPEZA-00311,limpeza,Produto Limpeza 00311,Fornecedor_187,48,157.34,182.57,382.08,1202.33,1329.78,54,83,0.965,0.239,2027-01-08
PRODUTOS_LIMPEZA-00312,limpeza,Produto Limpeza 00312,Fornecedor_236,480,803.08,1042.67,2040.07,1298.41,1448.37,492,23,0.923,0.413,2027-03-21
